ald	Bushu	Bushu	Bushu	4
kmf	乞	乞	乞	0
kmg	替	替	替	0
kmq	誕	誕	誕	0
kmr	縮	縮	縮	0
kms	載	載	載	0
kmt	吹	吹	吹	0
kmv	握	握	握	0
kmw	序	序	序	0
kmx	俺	俺	俺	0
kmz	茜	茜	茜	0
kna	床	床	床	0
knb	隈	隈	隈	0
knc	励	励	励	0
knd	片	片	片	0
kne	辞	辞	辞	0
knf	弱	弱	弱	0
kng	勇	勇	勇	0
knq	嘉	嘉	嘉	0
knr	牧	牧	牧	0
kns	浮	浮	浮	0
knt	勧	勧	勧	0
knv	惨	惨	惨	0
knw	仮	仮	仮	0
knx	憤	憤	憤	0
knz	劾	劾	劾	0
kya	寿	寿	寿	0
kyb	疲	疲	疲	0
kyc	硝	硝	硝	0
kyd	邦	邦	邦	0
kye	境	境	境	0
kyf	衆	衆	衆	0
kyg	姿	姿	姿	0
kyq	潟	潟	潟	0
kyr	借	借	借	0
kys	攻	攻	攻	0
kyt	夕	夕	夕	0
kyv	臣	臣	臣	0
kyw	博	博	博	0
kyx	染	染	染	0
kyz	較	較	較	0
lha	湾	湾	湾	0
lhb	姉	姉	姉	0
lhc	謝	謝	謝	0
lhd	締	締	締	0
lhe	破	破	破	0
lhf	換	換	換	0
lhg	犯	犯	犯	0
lhq	眼	眼	眼	0
lhr	舗	舗	舗	0
lhs	傷	傷	傷	0
lht	豆	豆	豆	0
lhv	穴	穴	穴	0
lhw	災	災	災	0
lhx	糧	糧	糧	0
lhz	赴	赴	赴	0
lma	尿	尿	尿	0
lmb	殉	殉	殉	0
lmc	訟	訟	訟	0
lmd	躍	躍	躍	0
lme	貫	貫	貫	0
lmf	欠	欠	欠	0
lmg	栃	栃	栃	0
lmq	猟	猟	猟	0
lmr	嵐	嵐	嵐	0
lms	懇	懇	懇	0
lmt	貞	貞	貞	0
lmv	租	租	租	0
lmw	帽	帽	帽	0
lmx	儒	儒	儒	0
lmz	謎	謎	謎	0
lna	庸	庸	庸	0
lnb	覇	覇	覇	0
lnc	衷	衷	衷	0
lnd	律	律	律	0
lne	壁	壁	壁	0
lnf	襲	襲	襲	0
lng	釣	釣	釣	0
lnq	妓	妓	妓	0
lnr	炊	炊	炊	0
lns	憂	憂	憂	0
lnt	蓮	蓮	蓮	0
lnv	襟	襟	襟	0
lnw	屈	屈	屈	0
lnx	妖	妖	妖	0
lnz	鹸	鹸	鹸	0
lya	獄	獄	獄	0
lyb	悦	悦	悦	0
lyc	暑	暑	暑	0
lyd	酸	酸	酸	0
lye	併	併	併	0
lyf	札	札	札	0
lyg	丹	丹	丹	0
lyq	扇	扇	扇	0
lyr	執	執	執	0
lys	像	像	像	0
lyt	菊	菊	菊	0
lyv	泥	泥	泥	0
lyw	届	届	届	0
lyx	於	於	於	0
lyz	仇	仇	仇	0
mha	刃	刃	刃	0
mhb	陵	陵	陵	0
mhc	痢	痢	痢	0
mhd	包	包	包	0
mhe	昌	昌	昌	0
mhf	息	息	息	0
mhg	踏	踏	踏	0
mhq	掌	掌	掌	0
mhr	訓	訓	訓	0
mhs	呉	呉	呉	0
mht	穂	穂	穂	0
mhv	翻	翻	翻	0
mhw	捨	捨	捨	0
mhx	伐	伐	伐	0
mhz	羅	羅	羅	0
mma	篠	篠	篠	0
mmb	屍	屍	屍	0
mmc	餅	餅	餅	0
mmd	朴	朴	朴	0
mme	癖	癖	癖	0
mmf	縛	縛	縛	0
mmg	戴	戴	戴	0
mmq	碇	碇	碇	0
mmr	鈎	鈎	鈎	0
mms	鮎	鮎	鮎	0
mmt	鯉	鯉	鯉	0
mmv	蝿	蝿	蝿	0
mmw	頻	頻	頻	0
mmx	檀	檀	檀	0
mmz	硯	硯	硯	0
mna	屯	屯	屯	0
mnb	糞	糞	糞	0
mnc	琵	琵	琵	0
mnd	苗	苗	苗	0
mne	践	践	践	0
mnf	棚	棚	棚	0
mng	艶	艶	艶	0
mnq	阜	阜	阜	0
mnr	狗	狗	狗	0
mns	膜	膜	膜	0
mnt	赦	赦	赦	0
mnv	蛙	蛙	蛙	0
mnw	粍	粍	粍	0
mnx	凧	凧	凧	0
mnz	桓	桓	桓	0
mya	篭	篭	篭	0
myb	挺	挺	挺	0
myc	旦	旦	旦	0
myd	乾	乾	乾	0
mye	遣	遣	遣	0
myf	秩	秩	秩	0
myg	頂	頂	頂	0
myq	跳	跳	跳	0
myr	欄	欄	欄	0
mys	壮	壮	壮	0
myt	薩	薩	薩	0
myv	曲	曲	曲	0
myw	拘	拘	拘	0
myx	玲	玲	玲	0
myz	此	此	此	0
nha	偶	偶	偶	0
nhb	塀	塀	塀	0
nhc	絞	絞	絞	0
nhd	泳	泳	泳	0
nhe	撮	撮	撮	0
nhf	籍	籍	籍	0
nhg	撲	撲	撲	0
nhq	叉	叉	叉	0
nhr	陛	陛	陛	0
nhs	阻	阻	阻	0
nht	其	其	其	0
nhv	冴	冴	冴	0
nhw	擁	擁	擁	0
nhx	玩	玩	玩	0
nhz	卦	卦	卦	0
nma	酉	酉	酉	0
nmb	杖	杖	杖	0
nmc	迂	迂	迂	0
nmd	詐	詐	詐	0
nme	燥	燥	燥	0
nmf	脈	脈	脈	0
nmg	狙	狙	狙	0
nmq	妾	妾	妾	0
nmr	蚕	蚕	蚕	0
nms	湧	湧	湧	0
nmt	繍	繍	繍	0
nmv	鮭	鮭	鮭	0
nmw	吊	吊	吊	0
nmx	歎	歎	歎	0
nmz	潰	潰	潰	0
nna	罫	罫	罫	0
nnb	鷲	鷲	鷲	0
nnc	溢	溢	溢	0
nnd	衿	衿	衿	0
nne	亨	亨	亨	0
nnf	絢	絢	絢	0
nng	瑞	瑞	瑞	0
nnq	勿	勿	勿	0
nnr	彬	彬	彬	0
nns	岬	岬	岬	0
nnt	畏	畏	畏	0
nnv	腺	腺	腺	0
nnw	頓	頓	頓	0
nnx	竪	竪	竪	0
nnz	鵬	鵬	鵬	0
nya	猪	猪	猪	0
nyb	蟹	蟹	蟹	0
nyc	佃	佃	佃	0
nyd	艇	艇	艇	0
nye	猶	猶	猶	0
nyf	暁	暁	暁	0
nyg	賊	賊	賊	0
nyq	臼	臼	臼	0
nyr	鼓	鼓	鼓	0
nys	吟	吟	吟	0
nyt	枢	枢	枢	0
nyv	曳	曳	曳	0
nyw	洩	洩	洩	0
nyx	憧	憧	憧	0
nyz	塞	塞	塞	0
oha	棒	棒	棒	0
ohb	僧	僧	僧	0
ohc	孫	孫	孫	0
ohd	互	互	互	0
ohe	樹	樹	樹	0
ohf	竜	竜	竜	0
ohg	夢	夢	夢	0
ohq	緩	緩	緩	0
ohr	梅	梅	梅	0
ohs	塗	塗	塗	0
oht	了	了	了	0
ohv	征	征	征	0
ohw	封	封	封	0
ohx	涯	涯	涯	0
ohz	弔	弔	弔	0
oma	蹴	蹴	蹴	0
omb	甫	甫	甫	0
omc	呆	呆	呆	0
omd	磨	磨	磨	0
ome	岐	岐	岐	0
omf	柔	柔	柔	0
omg	腐	腐	腐	0
omq	倣	倣	倣	0
omr	縁	縁	縁	0
oms	湿	湿	湿	0
omt	蛇	蛇	蛇	0
omv	笹	笹	笹	0
omw	賭	賭	賭	0
omx	麓	麓	麓	0
omz	肘	肘	肘	0
ona	惣	惣	惣	0
onb	箔	箔	箔	0
onc	釘	釘	釘	0
ond	誉	誉	誉	0
one	泡	泡	泡	0
onf	貌	貌	貌	0
ong	諾	諾	諾	0
onq	喉	喉	喉	0
onr	窟	窟	窟	0
ons	堕	堕	堕	0
ont	郭	郭	郭	0
onv	麺	麺	麺	0
onw	嬉	嬉	嬉	0
onx	詣	詣	詣	0
onz	珊	珊	珊	0
oya	鋭	鋭	鋭	0
oyb	詞	詞	詞	0
oyc	鼻	鼻	鼻	0
oyd	票	票	票	0
oye	章	章	章	0
oyf	背	背	背	0
oyg	刺	刺	刺	0
oyq	耳	耳	耳	0
oyr	呈	呈	呈	0
oys	貴	貴	貴	0
oyt	巡	巡	巡	0
oyv	滅	滅	滅	0
oyw	貯	貯	貯	0
oyx	斬	斬	斬	0
oyz	霞	霞	霞	0
pha	触	触	触	0
phb	机	机	机	0
phc	閑	閑	閑	0
phd	著	著	著	0
phe	鮮	鮮	鮮	0
phf	絹	絹	絹	0
phg	複	複	複	0
phq	妥	妥	妥	0
phr	冬	冬	冬	0
phs	措	措	措	0
pht	裕	裕	裕	0
phv	妨	妨	妨	0
phw	促	促	促	0
phx	幣	幣	幣	0
phz	拐	拐	拐	0
pma	腎	腎	腎	0
pmb	吠	吠	吠	0
pmc	汲	汲	汲	0
pmd	嘩	嘩	嘩	0
pme	蒼	蒼	蒼	0
pmf	壷	壷	壷	0
pmg	糎	糎	糎	0
pmq	痔	痔	痔	0
pmr	廿	廿	廿	0
pms	壱	壱	壱	0
pmt	肢	肢	肢	0
pmv	俄	俄	俄	0
pmw	朋	朋	朋	0
pmx	蛋	蛋	蛋	0
pmz	俣	俣	俣	0
pna	梨	梨	梨	0
pnb	膝	膝	膝	0
pnc	樽	樽	樽	0
pnd	款	款	款	0
pne	錯	錯	錯	0
pnf	邪	邪	邪	0
png	剖	剖	剖	0
pnq	飴	飴	飴	0
pnr	帆	帆	帆	0
pns	飢	飢	飢	0
pnt	撒	撒	撒	0
pnv	稜	稜	稜	0
pnw	蛍	蛍	蛍	0
pnx	柑	柑	柑	0
pnz	堆	堆	堆	0
pya	潤	潤	潤	0
pyb	懐	懐	懐	0
pyc	但	但	但	0
pyd	途	途	途	0
pye	超	超	超	0
pyf	沼	沼	沼	0
pyg	束	束	束	0
pyq	傍	傍	傍	0
pyr	曹	曹	曹	0
pys	幼	幼	幼	0
pyt	飼	飼	飼	0
pyv	疾	疾	疾	0
pyw	我	我	我	0
pyx	慨	慨	慨	0
pyz	挿	挿	挿	0
qb,	夷	夷	夷	0
qb.	綻	綻	綻	0
qb/	弄	弄	弄	0
qb;	咳	咳	咳	0
qbh	葦	葦	葦	0
qbi	悼	悼	悼	0
qbj	芋	芋	芋	0
qbk	鍋	鍋	鍋	0
qbl	胤	胤	胤	0
qbm	謬	謬	謬	0
qbn	灼	灼	灼	0
qbo	睦	睦	睦	0
qbp	樺	樺	樺	0
qbu	葵	葵	葵	0
qby	璽	璽	璽	0
qg,	怖	怖	怖	0
qg.	餌	餌	餌	0
qg/	隼	隼	隼	0
qg;	靴	靴	靴	0
qgh	尚	尚	尚	0
qgi	蒲	蒲	蒲	0
qgj	詩	詩	詩	0
qgk	快	快	快	0
qgl	骨	骨	骨	0
qgm	符	符	符	0
qgn	喰	喰	喰	0
qgo	誘	誘	誘	0
qgp	匠	匠	匠	0
qgu	錦	錦	錦	0
qgy	哲	哲	哲	0
qt,	胆	胆	胆	0
qt.	飽	飽	飽	0
qt/	筑	筑	筑	0
qt;	寸	寸	寸	0
qth	範	範	範	0
qti	魅	魅	魅	0
qtj	救	救	救	0
qtk	継	継	継	0
qtl	詰	詰	詰	0
qtm	娠	娠	娠	0
qtn	奔	奔	奔	0
qto	嫁	嫁	嫁	0
qtp	嘆	嘆	嘆	0
qtu	忘	忘	忘	0
qty	智	智	智	0
qv,	灸	灸	灸	0
qv.	麹	麹	麹	0
qv/	倦	倦	倦	0
qv;	呪	呪	呪	0
qvh	繕	繕	繕	0
qvi	嫌	嫌	嫌	0
qvj	雰	雰	雰	0
qvk	胞	胞	胞	0
qvl	杏	杏	杏	0
qvm	燕	燕	燕	0
qvn	肋	肋	肋	0
qvo	輔	輔	輔	0
qvp	苫	苫	苫	0
qvu	訊	訊	訊	0
qvy	桟	桟	桟	0
rb,	舌	舌	舌	0
rb.	亮	亮	亮	0
rb/	諦	諦	諦	0
rb;	憾	憾	憾	0
rbh	紋	紋	紋	0
rbi	伏	伏	伏	0
rbj	潜	潜	潜	0
rbk	臓	臓	臓	0
rbl	駆	駆	駆	0
rbm	匡	匡	匡	0
rbn	暢	暢	暢	0
rbo	鯨	鯨	鯨	0
rbp	凄	凄	凄	0
rbu	烈	烈	烈	0
rby	弓	弓	弓	0
rg,	贈	贈	贈	0
rg.	聖	聖	聖	0
rg/	罰	罰	罰	0
rg;	窓	窓	窓	0
rgh	衣	衣	衣	0
rgi	激	激	激	0
rgj	散	散	散	0
rgk	捕	捕	捕	0
rgl	捜	捜	捜	0
rgm	脚	脚	脚	0
rgn	墓	墓	墓	0
rgo	歯	歯	歯	0
rgp	鬼	鬼	鬼	0
rgu	昼	昼	昼	0
rgy	稲	稲	稲	0
rt,	克	克	克	0
rt.	択	択	択	0
rt/	孔	孔	孔	0
rt;	跡	跡	跡	0
rth	香	香	香	0
rti	測	測	測	0
rtj	処	処	処	0
rtk	請	請	請	0
rtl	抗	抗	抗	0
rtm	句	句	句	0
rtn	耐	耐	耐	0
rto	慶	慶	慶	0
rtp	惑	惑	惑	0
rtu	雪	雪	雪	0
rty	源	源	源	0
rv,	穣	穣	穣	0
rv.	痕	痕	痕	0
rv/	凪	凪	凪	0
rv;	棺	棺	棺	0
rvh	搬	搬	搬	0
rvi	披	披	披	0
rvj	祉	祉	祉	0
rvk	瞬	瞬	瞬	0
rvl	宵	宵	宵	0
rvm	濫	濫	濫	0
rvn	狐	狐	狐	0
rvo	肪	肪	肪	0
rvp	壌	壌	壌	0
rvu	没	没	没	0
rvy	猿	猿	猿	0
sb,	頒	頒	頒	0
sb.	唾	唾	唾	0
sb/	奄	奄	奄	0
sb;	辛	辛	辛	0
sbh	稿	稿	稿	0
sbi	酵	酵	酵	0
sbj	彰	彰	彰	0
sbk	熟	熟	熟	0
sbl	浄	浄	浄	0
sbm	欣	欣	欣	0
sbn	虹	虹	虹	0
sbo	剰	剰	剰	0
sbp	慌	慌	慌	0
sbu	耕	耕	耕	0
sby	猫	猫	猫	0
sg,	露	露	露	0
sg.	壇	壇	壇	0
sg/	倫	倫	倫	0
sg;	菜	菜	菜	0
sgh	笑	笑	笑	0
sgi	織	織	織	0
sgj	盤	盤	盤	0
sgk	降	降	降	0
sgl	底	底	底	0
sgm	俳	俳	俳	0
sgn	麦	麦	麦	0
sgo	承	承	承	0
sgp	却	却	却	0
sgu	順	順	順	0
sgy	郷	郷	郷	0
st,	郊	郊	郊	0
st.	薫	薫	薫	0
st/	墾	墾	墾	0
st;	凍	凍	凍	0
sth	占	占	占	0
sti	鹿	鹿	鹿	0
stj	誌	誌	誌	0
stk	療	療	療	0
stl	銘	銘	銘	0
stm	鎖	鎖	鎖	0
stn	嬢	嬢	嬢	0
sto	焦	焦	焦	0
stp	譜	譜	譜	0
stu	矢	矢	矢	0
sty	探	探	探	0
sv,	架	架	架	0
sv.	馴	馴	馴	0
sv/	亘	亘	亘	0
sv;	俵	俵	俵	0
svh	詳	詳	詳	0
svi	粧	粧	粧	0
svj	戻	戻	戻	0
svk	更	更	更	0
svl	薦	薦	薦	0
svm	陥	陥	陥	0
svn	漏	漏	漏	0
svo	霊	霊	霊	0
svp	濯	濯	濯	0
svu	犠	犠	犠	0
svy	軟	軟	軟	0
tb,	柏	柏	柏	0
tb.	牌	牌	牌	0
tb/	贋	贋	贋	0
tb;	只	只	只	0
tbh	吐	吐	吐	0
tbi	筈	筈	筈	0
tbj	乏	乏	乏	0
tbk	准	准	准	0
tbl	姓	姓	姓	0
tbm	煎	煎	煎	0
tbn	冥	冥	冥	0
tbo	寡	寡	寡	0
tbp	癌	癌	癌	0
tbu	賓	賓	賓	0
tby	匂	匂	匂	0
tg,	獲	獲	獲	0
tg.	僕	僕	僕	0
tg/	臥	臥	臥	0
tg;	掛	掛	掛	0
tgh	繁	繁	繁	0
tgi	批	批	批	0
tgj	願	願	願	0
tgk	貿	貿	貿	0
tgl	逆	逆	逆	0
tgm	慰	慰	慰	0
tgn	粗	粗	粗	0
tgo	祥	祥	祥	0
tgp	慣	慣	慣	0
tgu	熊	熊	熊	0
tgy	為	為	為	0
tt,	謹	謹	謹	0
tt.	凶	凶	凶	0
tt/	巌	巌	巌	0
tt;	狂	狂	狂	0
tth	層	層	層	0
tti	朗	朗	朗	0
ttj	留	留	留	0
ttk	亜	亜	亜	0
ttl	伴	伴	伴	0
ttm	笛	笛	笛	0
ttn	侍	侍	侍	0
tto	既	既	既	0
ttp	憩	憩	憩	0
ttu	紳	紳	紳	0
tty	恐	恐	恐	0
tv,	姻	姻	姻	0
tv.	諒	諒	諒	0
tv/	舘	舘	舘	0
tv;	轄	轄	轄	0
tvh	迷	迷	迷	0
tvi	舶	舶	舶	0
tvj	琴	琴	琴	0
tvk	縫	縫	縫	0
tvl	雷	雷	雷	0
tvm	喬	喬	喬	0
tvn	脹	脹	脹	0
tvo	括	括	括	0
tvp	疫	疫	疫	0
tvu	裂	裂	裂	0
tvy	析	析	析	0
uha	阿	阿	阿	0
uhb	驚	驚	驚	0
uhc	排	排	排	0
uhd	賀	賀	賀	0
uhe	延	延	延	0
uhf	純	純	純	0
uhg	奈	奈	奈	0
uhq	孝	孝	孝	0
uhr	標	標	標	0
uhs	乱	乱	乱	0
uht	旧	旧	旧	0
uhv	潮	潮	潮	0
uhw	償	償	償	0
uhx	拓	拓	拓	0
uhz	牲	牲	牲	0
uma	崖	崖	崖	0
umb	蘇	蘇	蘇	0
umc	錘	錘	錘	0
umd	忙	忙	忙	0
ume	圏	圏	圏	0
umf	訂	訂	訂	0
umg	欺	欺	欺	0
umq	薪	薪	薪	0
umr	幻	幻	幻	0
ums	妊	妊	妊	0
umt	芽	芽	芽	0
umv	藍	藍	藍	0
umw	坑	坑	坑	0
umx	鳳	鳳	鳳	0
umz	雫	雫	雫	0
una	棟	棟	棟	0
unb	悌	悌	悌	0
unc	虞	虞	虞	0
und	趣	趣	趣	0
une	往	往	往	0
unf	泣	泣	泣	0
ung	兆	兆	兆	0
unq	噂	噂	噂	0
unr	騰	騰	騰	0
uns	汗	汗	汗	0
unt	咲	咲	咲	0
unv	尭	尭	尭	0
unw	循	循	循	0
unx	怜	怜	怜	0
unz	裟	裟	裟	0
uya	賛	賛	賛	0
uyb	昔	昔	昔	0
uyc	煙	煙	煙	0
uyd	苦	苦	苦	0
uye	去	去	去	0
uyf	察	察	察	0
uyg	速	速	速	0
uyq	鑑	鑑	鑑	0
uyr	益	益	益	0
uys	暴	暴	暴	0
uyt	訴	訴	訴	0
uyv	慎	慎	慎	0
uyw	茂	茂	茂	0
uyx	姫	姫	姫	0
uyz	綜	綜	綜	0
vb,	牢	牢	牢	0
vb.	槻	槻	槻	0
vb/	竿	竿	竿	0
vb;	痘	痘	痘	0
vbh	穫	穫	穫	0
vbi	播	播	播	0
vbj	徐	徐	徐	0
vbk	李	李	李	0
vbl	辱	辱	辱	0
vbm	楚	楚	楚	0
vbn	采	采	采	0
vbo	嘘	嘘	嘘	0
vbp	冨	冨	冨	0
vbu	剛	剛	剛	0
vby	醤	醤	醤	0
vg,	拳	拳	拳	0
vg.	侮	侮	侮	0
vg/	祐	祐	祐	0
vg;	概	概	概	0
vgh	帳	帳	帳	0
vgi	也	也	也	0
vgj	掃	掃	掃	0
vgk	簡	簡	簡	0
vgl	汚	汚	汚	0
vgm	囚	囚	囚	0
vgn	漆	漆	漆	0
vgo	恒	恒	恒	0
vgp	媒	媒	媒	0
vgu	契	契	契	0
vgy	液	液	液	0
vt,	昂	昂	昂	0
vt.	瑠	瑠	瑠	0
vt/	粕	粕	粕	0
vt;	甚	甚	甚	0
vth	煮	煮	煮	0
vti	謙	謙	謙	0
vtj	泊	泊	泊	0
vtk	甘	甘	甘	0
vtl	澄	澄	澄	0
vtm	挟	挟	挟	0
vtn	朕	朕	朕	0
vto	錬	錬	錬	0
vtp	叔	叔	叔	0
vtu	彩	彩	彩	0
vty	臭	臭	臭	0
vv,	魁	魁	魁	0
vv.	卿	卿	卿	0
vv/	曾	曾	曾	0
vv;	庵	庵	庵	0
vvh	凝	凝	凝	0
vvi	遍	遍	遍	0
vvj	厄	厄	厄	0
vvk	憎	憎	憎	0
vvl	旭	旭	旭	0
vvm	芭	芭	芭	0
vvn	撫	撫	撫	0
vvo	緋	緋	緋	0
vvp	舵	舵	舵	0
vvu	裾	裾	裾	0
vvy	渓	渓	渓	0
wb,	淫	淫	淫	0
wb.	碓	碓	碓	0
wb/	捺	捺	捺	0
wb;	嵩	嵩	嵩	0
wbh	某	某	某	0
wbi	滴	滴	滴	0
wbj	庄	庄	庄	0
wbk	諮	諮	諮	0
wbl	胡	胡	胡	0
wbm	賑	賑	賑	0
wbn	叩	叩	叩	0
wbo	恰	恰	恰	0
wbp	甥	甥	甥	0
wbu	忌	忌	忌	0
wby	尼	尼	尼	0
wg,	埋	埋	埋	0
wg.	穏	穏	穏	0
wg/	傘	傘	傘	0
wg;	奇	奇	奇	0
wgh	憲	憲	憲	0
wgi	候	候	候	0
wgj	沖	沖	沖	0
wgk	麻	麻	麻	0
wgl	荘	荘	荘	0
wgm	廊	廊	廊	0
wgn	窒	窒	窒	0
wgo	剤	剤	剤	0
wgp	淵	淵	淵	0
wgu	罪	罪	罪	0
wgy	弾	弾	弾	0
wt,	貧	貧	貧	0
wt.	楼	楼	楼	0
wt/	韻	韻	韻	0
wt;	軒	軒	軒	0
wth	紹	紹	紹	0
wti	述	述	述	0
wtj	臨	臨	臨	0
wtk	砂	砂	砂	0
wtl	双	双	双	0
wtm	揃	揃	揃	0
wtn	痴	痴	痴	0
wto	損	損	損	0
wtp	釈	釈	釈	0
wtu	覚	覚	覚	0
wty	誠	誠	誠	0
wv,	濡	濡	濡	0
wv.	昏	昏	昏	0
wv/	灘	灘	灘	0
wv;	幽	幽	幽	0
wvh	似	似	似	0
wvi	班	班	班	0
wvj	辻	辻	辻	0
wvk	覧	覧	覧	0
wvl	汁	汁	汁	0
wvm	搾	搾	搾	0
wvn	碧	碧	碧	0
wvo	匿	匿	匿	0
wvp	殆	殆	殆	0
wvu	漂	漂	漂	0
wvy	頃	頃	頃	0
xb,	噌	噌	噌	0
xb.	苅	苅	苅	0
xb/	屑	屑	屑	0
xb;	汰	汰	汰	0
xbh	紗	紗	紗	0
xbi	瑛	瑛	瑛	0
xbj	沙	沙	沙	0
xbk	僅	僅	僅	0
xbl	亦	亦	亦	0
xbm	蓬	蓬	蓬	0
xbn	蕉	蕉	蕉	0
xbo	粟	粟	粟	0
xbp	鼠	鼠	鼠	0
xbu	塔	塔	塔	0
xby	柿	柿	柿	0
xg,	剃	剃	剃	0
xg.	釧	釧	釧	0
xg/	槍	槍	槍	0
xg;	肖	肖	肖	0
xgh	墜	墜	墜	0
xgi	鋳	鋳	鋳	0
xgj	翌	翌	翌	0
xgk	坊	坊	坊	0
xgl	召	召	召	0
xgm	欽	欽	欽	0
xgn	把	把	把	0
xgo	瓶	瓶	瓶	0
xgp	寧	寧	寧	0
xgu	肝	肝	肝	0
xgy	堪	堪	堪	0
xt,	爪	爪	爪	0
xt.	脊	脊	脊	0
xt/	稀	稀	稀	0
xt;	逝	逝	逝	0
xth	酷	酷	酷	0
xti	誓	誓	誓	0
xtj	隠	隠	隠	0
xtk	賢	賢	賢	0
xtl	恥	恥	恥	0
xtm	羨	羨	羨	0
xtn	蟻	蟻	蟻	0
xto	倹	倹	倹	0
xtp	窪	窪	窪	0
xtu	骸	骸	骸	0
xty	朽	朽	朽	0
xv,	閃	閃	閃	0
xv.	腿	腿	腿	0
xv/	壬	壬	壬	0
xv;	俸	俸	俸	0
xvh	閲	閲	閲	0
xvi	娯	娯	娯	0
xvj	附	附	附	0
xvk	径	径	径	0
xvl	喚	喚	喚	0
xvm	雁	雁	雁	0
xvn	峯	峯	峯	0
xvo	郁	郁	郁	0
xvp	箸	箸	箸	0
xvu	綴	綴	綴	0
xvy	闇	闇	闇	0
yha	淳	淳	淳	0
yhb	炉	炉	炉	0
yhc	垣	垣	垣	0
yhd	紀	紀	紀	0
yhe	弘	弘	弘	0
yhf	輪	輪	輪	0
yhg	老	老	老	0
yhq	函	函	函	0
yhr	巣	巣	巣	0
yhs	慮	慮	慮	0
yht	摩	摩	摩	0
yhv	遂	遂	遂	0
yhw	殊	殊	殊	0
yhx	偉	偉	偉	0
yhz	迅	迅	迅	0
yma	緯	緯	緯	0
ymb	蔦	蔦	蔦	0
ymc	爺	爺	爺	0
ymd	鐘	鐘	鐘	0
yme	棋	棋	棋	0
ymf	鷹	鷹	鷹	0
ymg	簿	簿	簿	0
ymq	股	股	股	0
ymr	漢	漢	漢	0
yms	俗	俗	俗	0
ymt	紫	紫	紫	0
ymv	矯	矯	矯	0
ymw	裸	裸	裸	0
ymx	伶	伶	伶	0
ymz	芹	芹	芹	0
yna	嫡	嫡	嫡	0
ynb	鴎	鴎	鴎	0
ync	洲	洲	洲	0
ynd	巴	巴	巴	0
yne	隅	隅	隅	0
ynf	肺	肺	肺	0
yng	敢	敢	敢	0
ynq	歪	歪	歪	0
ynr	扉	扉	扉	0
yns	婿	婿	婿	0
ynt	膳	膳	膳	0
ynv	萎	萎	萎	0
ynw	謁	謁	謁	0
ynx	峨	峨	峨	0
ynz	鋸	鋸	鋸	0
yya	稚	稚	稚	0
yyb	膚	膚	膚	0
yyc	駄	駄	駄	0
yyd	群	群	群	0
yye	植	植	植	0
yyf	否	否	否	0
yyg	荷	荷	荷	0
yyq	玄	玄	玄	0
yyr	枝	枝	枝	0
yys	陶	陶	陶	0
yyt	暗	暗	暗	0
yyv	鎮	鎮	鎮	0
yyw	氷	氷	氷	0
yyx	擬	擬	擬	0
yyz	橘	橘	橘	0
zb,	酋	酋	酋	0
zb.	醒	醒	醒	0
zb/	鞭	鞭	鞭	0
zb;	註	註	註	0
zbh	串	串	串	0
zbi	槙	槙	槙	0
zbj	禎	禎	禎	0
zbk	渦	渦	渦	0
zbl	琶	琶	琶	0
zbm	屠	屠	屠	0
zbn	堰	堰	堰	0
zbo	楯	楯	楯	0
zbp	椎	椎	椎	0
zbu	瞭	瞭	瞭	0
zby	舷	舷	舷	0
zg,	鍾	鍾	鍾	0
zg.	拶	拶	拶	0
zg/	樋	樋	樋	0
zg;	陪	陪	陪	0
zgh	雀	雀	雀	0
zgi	醸	醸	醸	0
zgj	勘	勘	勘	0
zgk	距	距	距	0
zgl	磁	磁	磁	0
zgm	佑	佑	佑	0
zgn	芥	芥	芥	0
zgo	丞	丞	丞	0
zgp	詔	詔	詔	0
zgu	貢	貢	貢	0
zgy	培	培	培	0
zt,	尖	尖	尖	0
zt.	茅	茅	茅	0
zt/	漕	漕	漕	0
zt;	鞄	鞄	鞄	0
zth	勅	勅	勅	0
zti	宜	宜	宜	0
ztj	霜	霜	霜	0
ztk	槽	槽	槽	0
ztl	粘	粘	粘	0
ztm	倶	倶	倶	0
ztn	兜	兜	兜	0
zto	畝	畝	畝	0
ztp	莫	莫	莫	0
ztu	髄	髄	髄	0
zty	亥	亥	亥	0
zv,	悶	悶	悶	0
zv.	蕪	蕪	蕪	0
zv/	袴	袴	袴	0
zv;	潅	潅	潅	0
zvh	梱	梱	梱	0
zvi	桁	桁	桁	0
zvj	稔	稔	稔	0
zvk	汐	汐	汐	0
zvl	凱	凱	凱	0
zvm	茸	茸	茸	0
zvn	遡	遡	遡	0
zvo	髭	髭	髭	0
zvp	蒙	蒙	蒙	0
zvu	杜	杜	杜	0
zvy	砦	砦	砦	0
0	0	0	0	0
1	1	1	1	0
2	2	2	2	0
3	3	3	3	0
4	4	4	4	0
5	5	5	5	0
6	6	6	6	0
7	7	7	7	0
8	8	8	8	0
9	9	9	9	0
 	 	 	 	0
!	!	!	!	0
"	"	"	"	0
#	#	#	#	0
$	$	$	$	0
%	%	%	%	0
&	&	&	&	0
'	'	'	'	0
(	(	(	(	0
)	)	)	)	0
*	*	*	*	0
+	+	+	+	0
-	-	-	-	0
:	:	:	:	0
<	<	<	<	0
=	=	=	=	0
>	>	>	>	0
?	?	?	?	0
@	@	@	@	0
[	[	[	[	0
\	\	\	\	0
